definir_nombre_tournois 4
Davis_Emma Bhosale_Rutuja
Nefedova_Anastasia Samavati_Sofia
Kolodziejova_Miriam Brancaccio_Nuria
Eikeri_Ulrikke Gavrila_Oana
Davis_Emma Nefedova_Anastasia
Eikeri_Ulrikke Kolodziejova_Miriam
Eikeri_Ulrikke Davis_Emma
enregistrement_tournoi Melbourne 2020
Siskova_Anna Erjavec_Veronika
Duerst_Jenny Hondo_Sakura
Rakhimova_Kamilla Yashina_Ekaterina
Boulter_Katie Imanishi_Miharu
Kuznetsova_Svetlana Sarra_Federica
Talbi_Shalimar Jovic_Jovana
Radanovic_Dejana Lacasse_Raphaelle
Hance_Kimmi Atucha_Ainhoa
Bozovic_Alexandra PantuCkova_Magdalena
Duval_Victoria Cabaj_Jacqueline
Deichmann_Kathinka Cuk_Pia
Cervino_Celia Black_Hurricane
Fita_Angela Bolsova_Aliona
Droguet_Aubane Bonaventure_Ysaline
Zheng_Saisai Fett_Jana
Ambrosio_Silvia Gerlach_Katharina
Kaji_Haruka Jorge_Francisca
Vasilescu_Arina Martic_Petra
Georges_Myrtille Belgraver_Julie
Cepelova_Jana Sabalenka_Aryna
Andreescu_Bianca Liu_Claire
Lu_Jiajing Osborne_Alexandra
Han_Xinyun Hibi_Mayo
Chong_Eudice Vishnevskaya_Ekaterina
Abe_Hiromi Bhosale_Rutuja
Inglis_Maddison Andreeva_Erika
Park_Sohyun Burel_Clara
Kudermetova_Polina Quadre_Barakat
Diatchenko_Vitalia Bayerlova_Michaela
Molinaro_Eleonora Barty_Ashleigh
Burger_Cindy Karunaratne_Adithya
Stevanovic_Natalija Cisovska_Romana
Turati_Anna Dunne_Katy
Koshiishi_Ayumi Romeo_Caroline
Ignatik_Alexandra Uslu_Ozlem
Danilina_Anna Njiric_Silvia
Bejenaru_Karola Krueger_Ashlyn
Mattek-Sands_Bethanie Brito_Fernanda
Shimizu_Ayano Dalakishvili_Mariam
Abduraimova_Nigina Rame_Alice
Garland_Joanna Zacarias_Marcela
Zvonareva_Vera Davis_Lauren
Okamura_Kyoka Failla_Jessica
Grana_Thaisa Mihalikova_Tereza
Kessler_Mccartney Yushchenko_Valeriya
Rutlauka_Sabine Rubini_Stefania
Kuwata_Hiroko Anderson_Robin
Doi_Misaki Seibold_Emily
Janicijevic_Selena Marinkovic_Bojana
Brantmeier_Reese Custic_Marta
Day_Kayla Krawczyk_Desirae
Gadecki_Olivia Kolzer_Romy
Cascino_Estelle Lizarazo_Yuliana
Hayashi_Erina Helgø_Malene
Li_Ann Brengle_Madison
Gonzalez_Montserrat Wang_Xiyu
Rodriguez_Victoria Maristany_Guiomar
Vlasselaer_Clara Orange_Margaux
Flink_Varvara Yang_Zhaoxuan
Suvrijn_Jade Lavino_Irene
Neel_Ingrid Schoofs_Bibiane
Rodionova_Arina Yuan_Yue
Jakupovic_Dalila Ganz_Fiona
Lantigua_Ana Ce_Gabriela
Siskova_Anna Duerst_Jenny
Boulter_Katie Rakhimova_Kamilla
Talbi_Shalimar Kuznetsova_Svetlana
Hance_Kimmi Radanovic_Dejana
Duval_Victoria Bozovic_Alexandra
Cervino_Celia Deichmann_Kathinka
Fita_Angela Droguet_Aubane
Ambrosio_Silvia Zheng_Saisai
Kaji_Haruka Vasilescu_Arina
Georges_Myrtille Cepelova_Jana
Lu_Jiajing Andreescu_Bianca
Han_Xinyun Chong_Eudice
Abe_Hiromi Inglis_Maddison
Park_Sohyun Kudermetova_Polina
Diatchenko_Vitalia Molinaro_Eleonora
Stevanovic_Natalija Burger_Cindy
Koshiishi_Ayumi Turati_Anna
Danilina_Anna Ignatik_Alexandra
Bejenaru_Karola Mattek-Sands_Bethanie
Abduraimova_Nigina Shimizu_Ayano
Garland_Joanna Zvonareva_Vera
Okamura_Kyoka Grana_Thaisa
Kessler_Mccartney Rutlauka_Sabine
Kuwata_Hiroko Doi_Misaki
Janicijevic_Selena Brantmeier_Reese
Day_Kayla Gadecki_Olivia
Cascino_Estelle Hayashi_Erina
Gonzalez_Montserrat Li_Ann
Vlasselaer_Clara Rodriguez_Victoria
Flink_Varvara Suvrijn_Jade
Neel_Ingrid Rodionova_Arina
Lantigua_Ana Jakupovic_Dalila
Siskova_Anna Boulter_Katie
Hance_Kimmi Talbi_Shalimar
Cervino_Celia Duval_Victoria
Fita_Angela Ambrosio_Silvia
Georges_Myrtille Kaji_Haruka
Han_Xinyun Lu_Jiajing
Abe_Hiromi Park_Sohyun
Stevanovic_Natalija Diatchenko_Vitalia
Koshiishi_Ayumi Danilina_Anna
Bejenaru_Karola Abduraimova_Nigina
Okamura_Kyoka Garland_Joanna
Kuwata_Hiroko Kessler_Mccartney
Janicijevic_Selena Day_Kayla
Cascino_Estelle Gonzalez_Montserrat
Vlasselaer_Clara Flink_Varvara
Lantigua_Ana Neel_Ingrid
Hance_Kimmi Siskova_Anna
Cervino_Celia Fita_Angela
Georges_Myrtille Han_Xinyun
Stevanovic_Natalija Abe_Hiromi
Koshiishi_Ayumi Bejenaru_Karola
Okamura_Kyoka Kuwata_Hiroko
Janicijevic_Selena Cascino_Estelle
Lantigua_Ana Vlasselaer_Clara
Hance_Kimmi Cervino_Celia
Georges_Myrtille Stevanovic_Natalija
Koshiishi_Ayumi Okamura_Kyoka
Janicijevic_Selena Lantigua_Ana
Hance_Kimmi Georges_Myrtille
Koshiishi_Ayumi Janicijevic_Selena
Hance_Kimmi Koshiishi_Ayumi
enregistrement_tournoi Paris 2020
Ochsner_Svenja Bernardi_Clothilde 
Paquet_Chloe Stefani_Luisa
Kostyuk_Marta Papamichail_Despina
Inoue_Hina Cocciaretto_Elisabetta
Niculescu_Monica Chanta_Aunchisa
Ozaki_Risa Parnaby_Alana
Rutlauka_Sabine Bonaventure_Ysaline
Osaka_Mari Ryser_Valentina
Sleeth_Layne Paolini_Jasmine
Liu_Chang Bjorklund_Mirjam
Glushko_Julia Chaudhari_Vaidehi
Eraydin_Basak BreCkova_Nikola
Vangelova_Ani Omae_Akiko
Tomljanovic_Ajla Broady_Naomi
Renee_Andrea Hosogi_Sakura
Jorge_Francisca Fahey_Katharine
Kennel_Karin Scott_Katrina
Chikaraishi_Yui Bolkvadze_Mariam
Kilnarova_Monica Nahimana_Sada
Giovine_Claudia Pliskova_Karolina
Arcidiacono_Federica Hoste_Claudia
Zaja_Anna Koval_Vlada
Tomanova_Nikola Cascino_Estelle
Oliynykova_Oleksandra Milovanovic_Elena
Ganz_Fiona Pegula_Jessica
Popovic_Ivana Martincova_Tereza
Lepchenko_Varvara Chlpac_Agustina
Piai_Eduarda Poznikhirenko_Ganna
Pislak_Manca Min_Grace
Linette_Magda Kerber_Angelique
Rus_Arantxa Catini_Chiara
Azarenka_Victoria Lorenzo_Francesca
Charaeva_Alina Gaspar_Ioana
Sabalenka_Aryna Lu_Jiajing
Inoue_Miyabi Burrage_Jodie
Mattek-Sands_Bethanie Hibino_Nao
Plazas_Jessica Lys_Eva
Cepede_Veronica Friedsam_Anna-Lena
Fanning_Emily Ma_Shuyue
Namigata_Junri Hontama_Mai
Detiuc_Anastasia Diatchenko_Vitalia
Christie_Freya Radanovic_Dejana
Ekani_Irys Pironkova_Tsvetana
Hsu_Chieh-yu Hesse_Amandine
Kudermetova_Polina Fossa_Nicole
Carter_Hayley Gram_Olivia
Zantedeschi_Aurora MaleCkova_Jesika
Rouvroy_Margaux Matusova_Barbora
Erjavec_Veronika Frech_Magdalena
Ostapenko_Jeļena Gao_Xinyu
Chiesa_Deborah Failla_Jessica
Livianu_Jessica Tikhonova_Anastasia
Ushijima_Risa Babos_Timea
Sanders_Storm Gatto-Monticone_Giulia
Muchova_Karolina Meyer_Luisa
Kalieva_Elvina Luikham_Jennifer
Kobayashi_Honoka Proctor_Lauren
Aney_Jessie Tang_Qianhui
Galfi_Dalma Parks_Alycia
Ma_Ye-Xin Brouleau_Lou
Yashina_Ekaterina Morisaki_Kanako
Stevanovic_Natalija Ramirez_Evita
Gonzalez_Montserrat Skamlova_Chantal
Ozeki_Michika Hatouka_Yuliya
Ochsner_Svenja Paquet_Chloe
Kostyuk_Marta Inoue_Hina
Ozaki_Risa Niculescu_Monica
Osaka_Mari Rutlauka_Sabine
Liu_Chang Sleeth_Layne
Glushko_Julia Eraydin_Basak
Vangelova_Ani Tomljanovic_Ajla
Renee_Andrea Jorge_Francisca
Chikaraishi_Yui Kennel_Karin
Kilnarova_Monica Giovine_Claudia
Arcidiacono_Federica Zaja_Anna
Oliynykova_Oleksandra Tomanova_Nikola
Ganz_Fiona Popovic_Ivana
Piai_Eduarda Lepchenko_Varvara
Pislak_Manca Linette_Magda
Rus_Arantxa Azarenka_Victoria
Sabalenka_Aryna Charaeva_Alina
Inoue_Miyabi Mattek-Sands_Bethanie
Plazas_Jessica Cepede_Veronica
Namigata_Junri Fanning_Emily
Detiuc_Anastasia Christie_Freya
Ekani_Irys Hsu_Chieh-yu
Carter_Hayley Kudermetova_Polina
Rouvroy_Margaux Zantedeschi_Aurora
Erjavec_Veronika Ostapenko_Jeļena
Livianu_Jessica Chiesa_Deborah
Ushijima_Risa Sanders_Storm
Kalieva_Elvina Muchova_Karolina
Aney_Jessie Kobayashi_Honoka
Ma_Ye-Xin Galfi_Dalma
Stevanovic_Natalija Yashina_Ekaterina
Gonzalez_Montserrat Ozeki_Michika
Ochsner_Svenja Kostyuk_Marta
Ozaki_Risa Osaka_Mari
Liu_Chang Glushko_Julia
Renee_Andrea Vangelova_Ani
Kilnarova_Monica Chikaraishi_Yui
Arcidiacono_Federica Oliynykova_Oleksandra
Ganz_Fiona Piai_Eduarda
Rus_Arantxa Pislak_Manca
Inoue_Miyabi Sabalenka_Aryna
Plazas_Jessica Namigata_Junri
Detiuc_Anastasia Ekani_Irys
Rouvroy_Margaux Carter_Hayley
Erjavec_Veronika Livianu_Jessica
Kalieva_Elvina Ushijima_Risa
Ma_Ye-Xin Aney_Jessie
Stevanovic_Natalija Gonzalez_Montserrat
Ochsner_Svenja Ozaki_Risa
Liu_Chang Renee_Andrea
Arcidiacono_Federica Kilnarova_Monica
Ganz_Fiona Rus_Arantxa
Plazas_Jessica Inoue_Miyabi
Detiuc_Anastasia Rouvroy_Margaux
Kalieva_Elvina Erjavec_Veronika
Ma_Ye-Xin Stevanovic_Natalija
Liu_Chang Ochsner_Svenja
Ganz_Fiona Arcidiacono_Federica
Detiuc_Anastasia Plazas_Jessica
Ma_Ye-Xin Kalieva_Elvina
Liu_Chang Ganz_Fiona
Detiuc_Anastasia Ma_Ye-Xin
Liu_Chang Detiuc_Anastasia
afficher_classement
exit
