definir_nombre_tournois 10
Luca_Reka Georgeta_Oana
Putintseva_Yulia Zawadzka_Joanna
Korpatsch_Tamara Diyas_Zarina
Nguyen_Lucie Bejlek_Sara
Lee_Ya-Hsuan Ruffer_Lena
Mertens_Elise Heisen_Vivian
Lukas_Tena Katic_Vlada
Kennel_Karin Failla_Jessica
Kuzmova_Viktoria Wickmayer_Yanina
Chwalinska_Maja Pellicano_Helene
Ezzat_Yasmin Chlpac_Agustina
Gadient_Nicole Davis_Emma
Naito_Yuki Piai_Eduarda
Luca_Reka Rubini_Stefania
Putintseva_Yulia Korpatsch_Tamara
Lee_Ya-Hsuan Nguyen_Lucie
Mertens_Elise Lukas_Tena
Kuzmova_Viktoria Kennel_Karin
Ezzat_Yasmin Chwalinska_Maja
Gadient_Nicole Naito_Yuki
Putintseva_Yulia Luca_Reka
Mertens_Elise Lee_Ya-Hsuan
Kuzmova_Viktoria Ezzat_Yasmin
Putintseva_Yulia Gadient_Nicole
Mertens_Elise Kuzmova_Viktoria
Putintseva_Yulia Mertens_Elise
enregistrement_tournoi New-York 2019
Ferrando_Cristiana Hradecka_Lucie
Ezzat_Yasmin Kan_Victoria
Marti_Sandy Marand_Sanaz
Danilovic_Olga Gamarra_Ingrid
MaleCkova_Jesika Babic_Vladica
Chikaraishi_Yui Zeballos_Noelia
Morisaki_Kanako Bernardi_Clothilde 
Zolotareva_Anastasia Matviyenko_Lisa
Eraydin_Basak Halep_Simona
Shapatava_Sofia Orpana_Oona
Puig_Monica Popovic_Ivana
Morvayova_Viktoria Tomova_Viktoriya
Tkacheva_Mariia Muguruza_Garbine
Van_Alison Hontama_Mai
Matusova_Barbora Bhosale_Rutuja
Leonard_Manon Badosa_Paula
Osaka_Mari Shimizu_Eri
Bejenaru_Karola Brodsky_Gail
Tomljanovic_Ajla Neel_Ingrid
Kim_Da-bin Bondarenko_Maria
Osuigwe_Whitney Pislak_Manca
Nagy_Adrienn Perrin_Conny
Routliffe_Erin Mintegi_Ane
Hu_Victoria Fetecau_Irina
Gabueva_Angelina Bozovic_Alexandra
Dulgheru_Alexandra LovriC_Pia
Kang_Jiaqi Zarycka_Anastasia
Jorovic_Ivana Thandi_Karman
Muntean_Victoria Portillo_Maria
Stosur_Samantha Camila_Maria
Pironkova_Tsvetana Luca_Reka
Volynets_Katie Arshinkova_Petia
Bartone_Kamilla Williams_Serena
Nguyen_Lucie Djakovic_Mihaela
Cirstea_Sorana Dodin_Oceane
Gonzalez_Montserrat Ushijima_Risa
Ivanova_Dasha Dolehide_Caroline
Sanz-Llaneza_Almudena Pliskova_Kristyna
Liu_Fangzhou Abe_Hiromi
Elie_Jennifer Granwehr_Alina
Maristany_Guiomar Lukas_Tena
Kurata_Nathaly Nuudi_Maileen
Sakatsume_Himeno Middendorf_Julia
Riske_Alison Kanev_Kathleen
HoraCkova_Gabriela Bulgaru_Miriam
Helgø_Malene Parres_Olga
Jones_Francesca Hodzic_Mina
Garland_Joanna Minnen_Greet
Buyukakçay_Çagla Salden_Lara
Han_Xinyun Lee_Sarah
Ccuno_Romina Siedliska_Natalia
Kalieva_Elvina Bolsova_Aliona
Krywoj_Melany Gamiz_Andrea
Sizikova_Yana Hirata_Ayumi
Vasilescu_Arina Arango_Emiliana
Van_Chanelle Ghioroaie_Ylona-Georgiana
Bejlek_Sara Cortez_Lucia
Pieri_Jessica Primorac_Iva
Drahota_Dorka Martic_Petra
Kozaki_Funa Diatchenko_Vitalia
Reami_Adriana Antonitsch_Mira
Jang_Su-Jeong Avdeeva_Julia
Morderger_Tayisiya Friedsam_Anna-Lena
Kvitova_Petra Korpatsch_Tamara
Ferrando_Cristiana Ezzat_Yasmin
Marti_Sandy Danilovic_Olga
Chikaraishi_Yui MaleCkova_Jesika
Zolotareva_Anastasia Morisaki_Kanako
Eraydin_Basak Shapatava_Sofia
Morvayova_Viktoria Puig_Monica
Van_Alison Tkacheva_Mariia
Matusova_Barbora Leonard_Manon
Osaka_Mari Bejenaru_Karola
Kim_Da-bin Tomljanovic_Ajla
Osuigwe_Whitney Nagy_Adrienn
Routliffe_Erin Hu_Victoria
Gabueva_Angelina Dulgheru_Alexandra
Jorovic_Ivana Kang_Jiaqi
Stosur_Samantha Muntean_Victoria
Pironkova_Tsvetana Volynets_Katie
Nguyen_Lucie Bartone_Kamilla
Cirstea_Sorana Gonzalez_Montserrat
Ivanova_Dasha Sanz-Llaneza_Almudena
Elie_Jennifer Liu_Fangzhou
Kurata_Nathaly Maristany_Guiomar
Riske_Alison Sakatsume_Himeno
HoraCkova_Gabriela Helgø_Malene
Garland_Joanna Jones_Francesca
Buyukakçay_Çagla Han_Xinyun
Kalieva_Elvina Ccuno_Romina
Krywoj_Melany Sizikova_Yana
Vasilescu_Arina Van_Chanelle
Bejlek_Sara Pieri_Jessica
Kozaki_Funa Drahota_Dorka
Reami_Adriana Jang_Su-Jeong
Kvitova_Petra Morderger_Tayisiya
Marti_Sandy Ferrando_Cristiana
Chikaraishi_Yui Zolotareva_Anastasia
Morvayova_Viktoria Eraydin_Basak
Matusova_Barbora Van_Alison
Osaka_Mari Kim_Da-bin
Osuigwe_Whitney Routliffe_Erin
Gabueva_Angelina Jorovic_Ivana
Stosur_Samantha Pironkova_Tsvetana
Nguyen_Lucie Cirstea_Sorana
Elie_Jennifer Ivanova_Dasha
Riske_Alison Kurata_Nathaly
Garland_Joanna HoraCkova_Gabriela
Kalieva_Elvina Buyukakçay_Çagla
Krywoj_Melany Vasilescu_Arina
Bejlek_Sara Kozaki_Funa
Reami_Adriana Kvitova_Petra
Marti_Sandy Chikaraishi_Yui
Matusova_Barbora Morvayova_Viktoria
Osuigwe_Whitney Osaka_Mari
Stosur_Samantha Gabueva_Angelina
Elie_Jennifer Nguyen_Lucie
Garland_Joanna Riske_Alison
Krywoj_Melany Kalieva_Elvina
Reami_Adriana Bejlek_Sara
Marti_Sandy Matusova_Barbora
Osuigwe_Whitney Stosur_Samantha
Elie_Jennifer Garland_Joanna
Reami_Adriana Krywoj_Melany
Marti_Sandy Osuigwe_Whitney
Elie_Jennifer Reami_Adriana
Marti_Sandy Elie_Jennifer
enregistrement_tournoi Melbourne 2020
Ueda_Ramu Gavrila_Oana
Kuzmova_Katarina Yuan_Chengyiyi
Marcinko_Petra Day_Kayla
Cascino_Estelle Defalco_Jenna
Amiraghyan_Ani Bucsa_Cristina
Crescenzi_Giulia Meliss_Verena
Celik_Susanne Krawczyk_Desirae
Mansouri_Yasmine Savinykh_Valeria
Jovic_Jovana Rodionova_Arina
BreCkova_Nikola Kajuru_Ange
Aiava_Destanee Demidova_Diana
Hosogi_Sakura Ganz_Fiona
Kudashova_Daria Dalakishvili_Mariam
Appleton_Emily Eala_Alexandra
Kinard_Tori Kvitova_Petra
Bhunu_Valeria Burdina_Evgeniya
Leykina_Polina Laboutkova_Aneta
Kolodziejova_Miriam Vesnina_Elena
Bai_Alison Kubka_Martyna
Kovinic_Danka Bogdan_Ana
Cepelova_Jana Shimizu_Eri
Boskovic_Lea Lee_Pei-chi
Badosa_Paula Vishnevskaya_Ekaterina
Hertel_Anna Nara_Kurumi
Ozeki_Michika Stephens_Sloane
Rakhimova_Kamilla Radisic_Nika
Granwehr_Alina Broady_Naomi
Han_Na-lae LovriC_Pia
Galfi_Dalma Petkovic_Andrea
Krueger_Ashlyn Ignatik_Alexandra
Hance_Kimmi Kanapatskaya_Viktoriya
Masarova_Rebeka Wurth_Tara
Ibbou_Ines Tauson_Clara
Weedon_Andrea Bassols_Marina
Keys_Madison Zolotareva_Anastasia
Ganga_Eugenia Dagan_Mika
Karatantcheva_Sesil Loeb_Jamie
Hu_Victoria Yoruk_Ilay
Flipkens_Kirsten Bertoloni_Anita
Kung_Leonie Bilardo_Federica
Morvayova_Viktoria Grabher_Julia
Min_Grace Aksu_Ayla
Mateas_Maria Hoedt_Merel
Zavatska_Katarina Gatto-Monticone_Giulia
Mintegi_Ane Lee_Sarah
Gjorcheska_Lina Flink_Varvara
Zhu_Lin Cakarevic_Sara
Djakovic_Mihaela Desperrier_Gaelle
Guerrero_Eva Pliskova_Kristyna
Ce_Gabriela Hobgarski_Katharina
Boulter_Katie Ng_Taylor
You_Xiaodi Whittle_Sophia
Burel_Clara Georges_Myrtille
Bronzetti_Lucia Gasanova_Anastasia
Melnikova_Marina Gatica_Barbara
Lottner_Antonia Scilipoti_Sebastianna
Ruse_Elena-Gabriela Cengiz_Berfu
Lee_Gabriela Cheapchandej_Patcharin
Paoletti_Matilde Vicens_Rosa
Fett_Jana Brancaccio_Nuria
Fernanda_Maria Lukacs_Vanda
Kawaguchi_Natsumi Hradecka_Lucie
Kang_Jiaqi Uslu_Ozlem
Eraydin_Basak Montez_Pamela
Ueda_Ramu Kuzmova_Katarina
Cascino_Estelle Marcinko_Petra
Crescenzi_Giulia Amiraghyan_Ani
Celik_Susanne Mansouri_Yasmine
BreCkova_Nikola Jovic_Jovana
Aiava_Destanee Hosogi_Sakura
Kudashova_Daria Appleton_Emily
Bhunu_Valeria Kinard_Tori
Kolodziejova_Miriam Leykina_Polina
Kovinic_Danka Bai_Alison
Boskovic_Lea Cepelova_Jana
Hertel_Anna Badosa_Paula
Rakhimova_Kamilla Ozeki_Michika
Granwehr_Alina Han_Na-lae
Krueger_Ashlyn Galfi_Dalma
Masarova_Rebeka Hance_Kimmi
Weedon_Andrea Ibbou_Ines
Ganga_Eugenia Keys_Madison
Karatantcheva_Sesil Hu_Victoria
Kung_Leonie Flipkens_Kirsten
Morvayova_Viktoria Min_Grace
Zavatska_Katarina Mateas_Maria
Gjorcheska_Lina Mintegi_Ane
Zhu_Lin Djakovic_Mihaela
Ce_Gabriela Guerrero_Eva
You_Xiaodi Boulter_Katie
Bronzetti_Lucia Burel_Clara
Lottner_Antonia Melnikova_Marina
Ruse_Elena-Gabriela Lee_Gabriela
Paoletti_Matilde Fett_Jana
Kawaguchi_Natsumi Fernanda_Maria
Eraydin_Basak Kang_Jiaqi
Cascino_Estelle Ueda_Ramu
Crescenzi_Giulia Celik_Susanne
BreCkova_Nikola Aiava_Destanee
Kudashova_Daria Bhunu_Valeria
Kovinic_Danka Kolodziejova_Miriam
Hertel_Anna Boskovic_Lea
Granwehr_Alina Rakhimova_Kamilla
Krueger_Ashlyn Masarova_Rebeka
Weedon_Andrea Ganga_Eugenia
Karatantcheva_Sesil Kung_Leonie
Zavatska_Katarina Morvayova_Viktoria
Gjorcheska_Lina Zhu_Lin
Ce_Gabriela You_Xiaodi
Bronzetti_Lucia Lottner_Antonia
Paoletti_Matilde Ruse_Elena-Gabriela
Eraydin_Basak Kawaguchi_Natsumi
Cascino_Estelle Crescenzi_Giulia
Kudashova_Daria BreCkova_Nikola
Kovinic_Danka Hertel_Anna
Granwehr_Alina Krueger_Ashlyn
Weedon_Andrea Karatantcheva_Sesil
Gjorcheska_Lina Zavatska_Katarina
Bronzetti_Lucia Ce_Gabriela
Eraydin_Basak Paoletti_Matilde
Kudashova_Daria Cascino_Estelle
Granwehr_Alina Kovinic_Danka
Weedon_Andrea Gjorcheska_Lina
Eraydin_Basak Bronzetti_Lucia
Kudashova_Daria Granwehr_Alina
Weedon_Andrea Eraydin_Basak
Weedon_Andrea Kudashova_Daria
enregistrement_tournoi Paris 2020
Semenistaja_Darja Mattek-Sands_Bethanie
Dema_Viktoriia Ivanova_Dasha
Tauson_Clara Bolton_Elysia
Sevastova_Anastasija Kostova_Elitsa
Samsonova_Ludmilla Paulina_Maria
Cadar_Elena-teodora Krunic_Aleksandra
Schoofs_Bibiane Kimchi_Shavit
Vishnevskaya_Ekaterina Lourdes_Maria
Guillermo_Lorraine Helgø_Malene
Anisimova_Amanda Morisaki_Kanako
Belgraver_Julie Han_Jiangxue
Kinard_Tori Imanishi_Miharu
Arshinkova_Petia Bolkvadze_Mariam
Chaudhari_Vaidehi Parks_Alycia
Klasen_Anna Lorenzo_Francesca
Riske_Alison Zakharova_Anastasia
Podoroska_Nadia Rame_Alice
Frech_Magdalena Kozyreva_Maria
Guo_Hanyu Yadav_Mihika
Aney_Jessie Ormaechea_Paula
Zeballos_Noelia Selekhmeteva_Oksana
Evtimova_Dia Ghitescu_Andreea
Bernardi_Clothilde  Meri_Eszter
Bakhmutkina_Polina Smitkova_Tereza
Khazaniuk_Deniz Vecic_Alexandra
Inglis_Maddison Kim_Da-bin
Fernanda_Maria Danilina_Anna
Ozeki_Michika Bihan_Kelia
Tjandramulia_Olivia Ninomiya_Makoto
Dmitrichenko_Yekaterina Bara_Irina
Avanesyan_Elina Kanapatskaya_Viktoriya
Pereira_Teliana Stojanovic_Nina
Abe_Hiromi Liu_Claire
Vandeweghe_CoCo Wargnier_Lucie
Vukovic_Draginja Akugue_Noma
Yadlapalli_Pranjala Bayerlova_Michaela
Vlasselaer_Clara Tomic_Sara
Ueda_Ramu Cervino_Celia
Jorge_Matilde Saner_Julita
Drazic_Mariana Gabric_Anna
Gavrilova_Daria Topalova_Gergana
Bonaventure_Ysaline Jang_Su-Jeong
Bondarenko_Maria Caregaro_Martina
Kaji_Haruka Andrianjafitrimo_Tessah
Stamatova_Julia Failla_Jessica
Sarra_Federica Detiuc_Anastasia
Kudermetova_Polina Salvi_Linda
Cabrera_Lizette Gabueva_Angelina
Simmonds_Chanel Zarycka_Anastasia
Garcia_Georgina Luca_Reka
Kruger_Zoe Kerkhove_Lesley
Pulchartova_Laetitia Morgina_Anna
Cavalle-Reimers_Yvonne Bhunu_Valeria
Day_Kayla Sanders_Storm
Salden_Lara Cabaj_Jacqueline
Bucsa_Cristina Lee_Eunhye
Svitolina_Elina Helmi_Olga
Mateas_Maria Zheng_Wushuang
Douglas_Ellie Christensen_Elle
Kalita_Anhelina Lee_Gabriela
Cengiz_Berfu Ambrosio_Silvia
Markova_Johana Hsu_Chieh-yu
Rubini_Stefania Lukas_Tena
Wang_Yafan Radwanska_Urszula
Dema_Viktoriia Semenistaja_Darja
Tauson_Clara Sevastova_Anastasija
Cadar_Elena-teodora Samsonova_Ludmilla
Schoofs_Bibiane Vishnevskaya_Ekaterina
Guillermo_Lorraine Anisimova_Amanda
Belgraver_Julie Kinard_Tori
Arshinkova_Petia Chaudhari_Vaidehi
Riske_Alison Klasen_Anna
Frech_Magdalena Podoroska_Nadia
Guo_Hanyu Aney_Jessie
Evtimova_Dia Zeballos_Noelia
Bernardi_Clothilde  Bakhmutkina_Polina
Inglis_Maddison Khazaniuk_Deniz
Ozeki_Michika Fernanda_Maria
Dmitrichenko_Yekaterina Tjandramulia_Olivia
Pereira_Teliana Avanesyan_Elina
Vandeweghe_CoCo Abe_Hiromi
Yadlapalli_Pranjala Vukovic_Draginja
Vlasselaer_Clara Ueda_Ramu
Drazic_Mariana Jorge_Matilde
Bonaventure_Ysaline Gavrilova_Daria
Kaji_Haruka Bondarenko_Maria
Stamatova_Julia Sarra_Federica
Cabrera_Lizette Kudermetova_Polina
Garcia_Georgina Simmonds_Chanel
Pulchartova_Laetitia Kruger_Zoe
Day_Kayla Cavalle-Reimers_Yvonne
Bucsa_Cristina Salden_Lara
Mateas_Maria Svitolina_Elina
Douglas_Ellie Kalita_Anhelina
Cengiz_Berfu Markova_Johana
Wang_Yafan Rubini_Stefania
Tauson_Clara Dema_Viktoriia
Cadar_Elena-teodora Schoofs_Bibiane
Guillermo_Lorraine Belgraver_Julie
Arshinkova_Petia Riske_Alison
Guo_Hanyu Frech_Magdalena
Evtimova_Dia Bernardi_Clothilde 
Ozeki_Michika Inglis_Maddison
Pereira_Teliana Dmitrichenko_Yekaterina
Vandeweghe_CoCo Yadlapalli_Pranjala
Drazic_Mariana Vlasselaer_Clara
Bonaventure_Ysaline Kaji_Haruka
Cabrera_Lizette Stamatova_Julia
Pulchartova_Laetitia Garcia_Georgina
Day_Kayla Bucsa_Cristina
Mateas_Maria Douglas_Ellie
Cengiz_Berfu Wang_Yafan
Cadar_Elena-teodora Tauson_Clara
Guillermo_Lorraine Arshinkova_Petia
Guo_Hanyu Evtimova_Dia
Ozeki_Michika Pereira_Teliana
Drazic_Mariana Vandeweghe_CoCo
Cabrera_Lizette Bonaventure_Ysaline
Day_Kayla Pulchartova_Laetitia
Cengiz_Berfu Mateas_Maria
Cadar_Elena-teodora Guillermo_Lorraine
Guo_Hanyu Ozeki_Michika
Cabrera_Lizette Drazic_Mariana
Day_Kayla Cengiz_Berfu
Guo_Hanyu Cadar_Elena-teodora
Cabrera_Lizette Day_Kayla
Guo_Hanyu Cabrera_Lizette
afficher_classement
enregistrement_tournoi Londres 2020
Koval_Vlada Minokoshi_Mai
Kenin_Sofia Romer_Charlotte
Tomova_Viktoriya Price_Gabriella
Ortenzi_Jazmin Namigata_Junri
Ostapenko_Jeļena Poznikhirenko_Ganna
Burillo_Irene Fanning_Emily
Sama_Sathwika Matsuda_Misaki
PotoCnik_Nina Romeo_Caroline
Herdzelas_Dea Klasen_Anna
Tanaka_Yuuki Li_Ann
Fernanda_Maria Hindova_Denisa
Yuan_Yue Gauff_Cori
Bondar_Anna Hon_Priscilla
ozgen_Pemra Brady_Jennifer
Lys_Eva Montez_Pamela
Contreras_Fernanda Chong_Eudice
Marcinko_Petra Ma_Shuyue
Ignatik_Alexandra Kawa_Katarzyna
Osborne_Alexandra Yashina_Ekaterina
Silich_Alina Armitano_Mathilde
Bartone_Kamilla Cako_Jacqueline
Gracheva_Varvara Noel_Mallaurie
Cao_Siqi Pera_Bernarda
Cabrera_Lizette Kempen_Magali
Giovine_Claudia Burel_Clara
Moore_Tara Dentoni_Corinna
Zakarlyuk_Marianna Alexandrova_Ekaterina
Bejlek_Sara Bacsinszky_Timea
Arango_Emiliana Rutlauka_Sabine
Defalco_Jenna Olmos_Giuliana
Gervais_Julie Stadler_Nina
Beth_Sarah Masarova_Rebeka
Dartron_emeline Karolina_Anna
Sabino_Lisa Belgraver_Julie
Giorgi_Camila Kanev_Kathleen
Begu_Irina-Camelia Maitane_Usue
Orpana_Oona Brito_Fernanda
Pachkaleva_Taisya Stollar_Fanny
Tere-Apisah_Abigail Mansouri_Yasmine
Adler_Lou Kovapitukted_Punnin
Piter_Katarzyna Nuudi_Maileen
Hontama_Mai Woolcock_Belinda
Anderson_Robin Gjorcheska_Lina
Moratelli_Angelica Kobori_Momoko
CvetkoviC_Tina Spigarelli_Martina
Ce_Gabriela Sanz-Llaneza_Almudena
Osaka_Mari Lepchenko_Varvara
Hobgarski_Katharina Parry_Diane
Wang_Xinyu Lee_Sarah
Golubic_Viktorija Mishina_Daria
Radwanska_Urszula Samudio_Antonia
Gavrila_Oana Mattek-Sands_Bethanie
Parrizas_Nuria Kudashova_Daria
Kudermetova_Polina Ponomar_Lisa
Lee_Gabriela Demidova_Diana
Lazaro_Andrea Konta_Johanna
Ruse_Elena-Gabriela Lee_Pei-chi
Day_Kayla Cervino_Celia
Charaeva_Alina Pliskova_Kristyna
Cisovska_Romana Shvedova_Yaroslava
Dolehide_Caroline Tomljanovic_Ajla
Glushko_Lina Gamiz_Andrea
Cheapchandej_Patcharin Bozovic_Alexandra
Bartunkova_Nikola Yang_Zhaoxuan
Koval_Vlada Kenin_Sofia
Tomova_Viktoriya Ortenzi_Jazmin
Burillo_Irene Ostapenko_Jeļena
Sama_Sathwika PotoCnik_Nina
Tanaka_Yuuki Herdzelas_Dea
Yuan_Yue Fernanda_Maria
ozgen_Pemra Bondar_Anna
Contreras_Fernanda Lys_Eva
Ignatik_Alexandra Marcinko_Petra
Osborne_Alexandra Silich_Alina
Gracheva_Varvara Bartone_Kamilla
Cabrera_Lizette Cao_Siqi
Giovine_Claudia Moore_Tara
Zakarlyuk_Marianna Bejlek_Sara
Arango_Emiliana Defalco_Jenna
Beth_Sarah Gervais_Julie
Dartron_emeline Sabino_Lisa
Begu_Irina-Camelia Giorgi_Camila
Orpana_Oona Pachkaleva_Taisya
Tere-Apisah_Abigail Adler_Lou
Piter_Katarzyna Hontama_Mai
Moratelli_Angelica Anderson_Robin
Ce_Gabriela CvetkoviC_Tina
Osaka_Mari Hobgarski_Katharina
Wang_Xinyu Golubic_Viktorija
Gavrila_Oana Radwanska_Urszula
Parrizas_Nuria Kudermetova_Polina
Lazaro_Andrea Lee_Gabriela
Day_Kayla Ruse_Elena-Gabriela
Cisovska_Romana Charaeva_Alina
Dolehide_Caroline Glushko_Lina
Cheapchandej_Patcharin Bartunkova_Nikola
Tomova_Viktoriya Koval_Vlada
Sama_Sathwika Burillo_Irene
Tanaka_Yuuki Yuan_Yue
Contreras_Fernanda ozgen_Pemra
Osborne_Alexandra Ignatik_Alexandra
Cabrera_Lizette Gracheva_Varvara
Zakarlyuk_Marianna Giovine_Claudia
Arango_Emiliana Beth_Sarah
Begu_Irina-Camelia Dartron_emeline
Tere-Apisah_Abigail Orpana_Oona
Moratelli_Angelica Piter_Katarzyna
Ce_Gabriela Osaka_Mari
Wang_Xinyu Gavrila_Oana
Parrizas_Nuria Lazaro_Andrea
Cisovska_Romana Day_Kayla
Cheapchandej_Patcharin Dolehide_Caroline
Sama_Sathwika Tomova_Viktoriya
Contreras_Fernanda Tanaka_Yuuki
Osborne_Alexandra Cabrera_Lizette
Zakarlyuk_Marianna Arango_Emiliana
Begu_Irina-Camelia Tere-Apisah_Abigail
Ce_Gabriela Moratelli_Angelica
Wang_Xinyu Parrizas_Nuria
Cisovska_Romana Cheapchandej_Patcharin
Sama_Sathwika Contreras_Fernanda
Zakarlyuk_Marianna Osborne_Alexandra
Begu_Irina-Camelia Ce_Gabriela
Cisovska_Romana Wang_Xinyu
Sama_Sathwika Zakarlyuk_Marianna
Begu_Irina-Camelia Cisovska_Romana
Sama_Sathwika Begu_Irina-Camelia
afficher_classement
enregistrement_tournoi New-York 2020
Jaruskova_Timea Yerolymos_Margot
Dentoni_Corinna Brodsky_Gail
Kiick_Allie Siegemund_Laura
Zakharova_Anastasia Fanning_Emily
Pereira_Teliana Ruse_Elena-Gabriela
Gasparyan_Margarita Parres_Olga
Rus_Arantxa Hennemann_Caijsa
Hance_Kimmi Lee_Eunhye
Graham_Alexa Bejenaru_Karola
Cadar_Elena-teodora Delai_Melania
Garcia_Caroline Zheng_Wushuang
Waltert_Simona Ganz_Fiona
Webley-Smith_Emily Vicens_Rosa
Matsuda_Misaki Dartron_emeline
Mikulskyte_Justina Morvayova_Viktoria
Hsu_Chieh-yu Zhang_Yuxuan
Vanhoutte_Chelsea Bihan_Kelia
Tang_Qianhui Sonmez_Zeynep
Jang_Su-Jeong Sun_Ziyue
Bassols_Marina Guillermo_Lorraine
Marfutina_Maria Mateas_Maria
Jorovic_Ivana Djakovic_Mihaela
Flipkens_Kirsten Sawangkaew_Mananchaya
Ekani_Irys Duan_Yingying
Cervino_Celia Tomova_Viktoriya
Sharma_Astra Helmi_Olga
Dulgheru_Alexandra Lindh_Emilie
Dagan_Mika Abe_Hiromi
Petkovic_Andrea Leonard_Manon
Wurth_Tara Morgina_Anna
Bucsa_Cristina Falkowska_Weronika
Parrizas_Nuria Paoletti_Matilde
Yamaguchi_Mei Curovic_Tamara
Bellis_Catherine Raina_Ankita
Kazionova_Ekaterina Ahn_Kristie
Gatica_Barbara Chanta_Aunchisa
Kudermetova_Polina Ferro_Fiona
Krawczyk_Desirae Nahimana_Sada
MarcinkeviCa_Diana Kang_Jiaqi
Doi_Misaki Tsurenko_Lesia
Talbi_Shalimar Sun_Lulu
Ccuno_Romina Timofeeva_Maria
Birrell_Kimberly Ianchuk_Olga
Pribylova_Anastasia Romeo_Caroline
Babic_Vladica Andreeva_Erika
Amanmuradova_Akgul Atucha_Ainhoa
Zidansek_Tamara Monroy_Yuliana
Yuan_Chengyiyi Watson_Heather
ozgen_Pemra Rosca_Christina
Kulikova_Anastasia Sugnaux_Tess
